Part ID,Package,Layer,Rotation,X,Y
U78,SOIC127P780X200-20N-CAP,TOP,0,-62.48,49.7415
U79,SOIC127P780X200-20N-CAP,TOP,0,-38.35,49.7415
U80,SOIC127P780X200-20N-CAP,TOP,0,-28.19,52.2815
U81,SOIC127P780X200-20N-CAP,TOP,90,-66.2515,89.92
U95,SOIC127P780X200-20N-CAP,TOP,270,-103.928,-12.45
U98,SOIC127P780X200-20N-CAP,TOP,90,-34.5015,65.79
U100,SOIC127P780X200-20N-CAP,TOP,90,-34.5015,75.95
U101,SOIC127P780X200-20N-CAP,TOP,90,-34.5015,86.11
U128,SOIC127P780X200-20N-CAP,TOP,270,-103.928,-22.61
U129,SOIC127P780X200-20N-CAP,TOP,270,-35.3485,96.77
U130,SOIC127P780X200-20N-CAP,TOP,180,-89.92,-15.4515
U131,SOIC127P780X200-20N-CAP,TOP,270,-103.928,-34.04
U132,SOIC127P780X200-20N-CAP,TOP,270,-103.928,-44.2
U260,SOIC127P780X200-20N-CAP,TOP,180,-21.34,70.9085
U264,SOIC127P780X200-20N-CAP,TOP,270,-87.4185,-31.5
U373,SOIC127P780X200-20N-CAP,TOP,270,-35.3485,106.93
3M,SOIC127P600X175-16N-CAP,TOP,0,-82.38,81.377
U3,SOIC127P600X175-16N-CAP,TOP,0,-81.11,-15.143
U4,SOIC127P600X175-16N-CAP,TOP,90,-69.947,-13.8
U5,SOIC127P600X175-16N-CAP,TOP,270,-71.023,-21.76
U6,SOIC127P600X175-16N-CAP,TOP,270,-71.023,-30.65
U7,SOIC127P600X175-16N-CAP,TOP,180,-115.74,-30.577
U8,SOIC127P600X175-16N-CAP,TOP,180,-115.74,-44.547
U9,SOIC127P600X175-16N-CAP,TOP,270,-126.903,-45.89
U10,SOIC127P600X175-16N-CAP,TOP,180,-124.63,-55.977
U11,SOIC127P600X175-16N-CAP,TOP,180,-133.52,-55.977
U18,SOIC127P600X175-16N-CAP,TOP,90,-101.697,-53.17
U19,SOIC127P600X175-16N-CAP,TOP,180,-115.74,-59.787
U20,SOIC127P600X175-16N-CAP,TOP,0,-107.78,-64.673
U21,SOIC127P600X175-16N-CAP,TOP,180,-99.23,-63.597
U23,SOIC127P600X175-16N-CAP,TOP,0,-91.27,-51.973
U25,SOIC127P600X175-16N-CAP,TOP,0,-12.53,72.487
U46,SOIC127P600X175-16N-CAP,TOP,180,-48.43,-12.797
U26,SOIC127P600X175-16N-CAP,TOP,0,-18.88,55.977
U47,SOIC127P600X175-16N-CAP,TOP,0,-40.47,-15.143
U27,SOIC127P600X175-16N-CAP,TOP,0,-22.69,87.727
U48,SOIC127P600X175-16N-CAP,TOP,180,-31.92,-12.797
U28,SOIC127P600X175-16N-CAP,TOP,270,-8.793,62.06
U32,SOIC127P600X175-16N-CAP,TOP,0,-8.72,50.897
U33,SOIC127P600X175-16N-CAP,TOP,0,-13.8,87.727
U34,SOIC127P600X175-16N-CAP,TOP,180,-5.25,86.263
U41,SOIC127P600X175-16N-CAP,TOP,90,-1.367,70.02
U42,SOIC127P600X175-16N-CAP,TOP,270,-18.953,98.89
U43,SOIC127P600X175-16N-CAP,TOP,180,2.37,59.593
U44,SOIC127P600X175-16N-CAP,TOP,270,-18.953,107.78
U57,SOIC127P600X175-16N-CAP,TOP,180,-129.71,-69.947
U58,SOIC127P600X175-16N-CAP,TOP,0,-119.21,-73.563
U59,SOIC127P600X175-16N-CAP,TOP,90,-35.657,115.74
U60,SOIC127P600X175-16N-CAP,TOP,180,-7.79,115.473
U61,SOIC127P600X175-16N-CAP,TOP,0,-91.27,-67.213
U62,SOIC127P600X175-16N-CAP,TOP,180,-82.72,-55.977
U70,SOIC127P600X175-16N-CAP,TOP,90,-17.877,115.74
U127,SOIC127P600X175-16N-CAP,TOP,0,-7.45,101.697
U71,SOIC127P600X175-16N-CAP,TOP,270,2.637,103.97
U75,SOIC127P600X175-16N-CAP,TOP,180,-23.03,-12.797
U82,SOIC127P600X175-16N-CAP,TOP,0,10.33,55.977
U88,SOIC127P600X175-16N-CAP,TOP,0,9.06,72.487
U83,SOIC127P600X175-16N-CAP,TOP,0,19.22,55.977
U84,SOIC127P600X175-16N-CAP,TOP,0,2.71,87.727
U89,SOIC127P600X175-16N-CAP,TOP,0,11.6,87.727
U85,SOIC127P600X175-16N-CAP,TOP,0,17.95,72.487
U86,SOIC127P600X175-16N-CAP,TOP,90,22.763,83.99
U136,SOIC127P600X175-16N-CAP,TOP,270,2.637,112.86
U137,SOIC127P600X175-16N-CAP,TOP,180,13.8,115.473
U87,SOIC127P600X175-16N-CAP,TOP,270,28.037,72.22
U138,SOIC127P600X175-16N-CAP,TOP,270,16.607,102.7
U139,SOIC127P600X175-16N-CAP,TOP,270,28.037,115.4
U90,SOIC127P600X175-16N-CAP,TOP,0,28.11,55.977
U133,SOIC127P600X175-16N-CAP,TOP,0,-74.76,-51.973
U91,SOIC127P600X175-16N-CAP,TOP,90,22.763,92.88
U134,SOIC127P600X175-16N-CAP,TOP,270,-21.493,-2.71
U135,SOIC127P600X175-16N-CAP,TOP,270,-21.493,6.18
U93,SOIC127P600X175-16N-CAP,TOP,270,-21.493,15.07
U94,SOIC127P600X175-16N-CAP,TOP,270,-21.493,23.96
U96,SOIC127P600X175-16N-CAP,TOP,180,-10.33,-3.907
U97,SOIC127P600X175-16N-CAP,TOP,180,-1.44,-3.907
U103,SOIC127P600X175-16N-CAP,TOP,0,3.98,8.987
U108,SOIC127P600X175-16N-CAP,TOP,270,5.177,20.15
U104,SOIC127P600X175-16N-CAP,TOP,180,12.53,7.523
U109,SOIC127P600X175-16N-CAP,TOP,180,7.45,-7.717
U105,SOIC127P600X175-16N-CAP,TOP,270,19.147,20.15
U110,SOIC127P600X175-16N-CAP,TOP,270,22.957,11.26
U106,SOIC127P600X175-16N-CAP,TOP,180,30.31,22.763
U111,SOIC127P600X175-16N-CAP,TOP,90,36.733,6.52
U113,SOIC127P600X175-16N-CAP,TOP,180,16.34,-7.717
U114,SOIC127P600X175-16N-CAP,TOP,270,22.957,2.37
U115,SOIC127P600X175-16N-CAP,TOP,180,25.23,-7.717
U116,SOIC127P600X175-16N-CAP,TOP,90,-11.527,-15.07
U117,SOIC127P600X175-16N-CAP,TOP,0,34.46,-11.333
U118,SOIC127P600X175-16N-CAP,TOP,0,43.35,-11.333
U119,SOIC127P600X175-16N-CAP,TOP,90,41.813,15.41
U120,SOIC127P600X175-16N-CAP,TOP,90,41.813,24.3
U121,SOIC127P600X175-16N-CAP,TOP,0,37,50.897
U122,SOIC127P600X175-16N-CAP,TOP,270,22.957,-35.73
U124,SOIC127P600X175-16N-CAP,TOP,270,-72.293,-62.4
U125,SOIC127P600X175-16N-CAP,TOP,270,-71.023,-71.29
U140,SOIC127P600X175-16N-CAP,TOP,180,-82.72,-69.947
U144,SOIC127P600X175-16N-CAP,TOP,180,30.31,105.313
U146,SOIC127P600X175-16N-CAP,TOP,0,33.19,90.267
U145,SOIC127P600X175-16N-CAP,TOP,90,41.813,105.58
U1,SOIC127P600X175-14N-CAP,TOP,90,42.448,114.485
U149,SOIC127P600X175-16N-CAP,TOP,270,38.197,62.06
U12,SOIC127P600X175-14N-CAP,TOP,0,-1.085,-17.048
U35,SOIC127P600X175-14N-CAP,TOP,90,10.698,-18.865
U13,SOIC127P600X175-14N-CAP,TOP,0,21.775,-46.258
U14,SOIC127P600X175-14N-CAP,TOP,0,-45.535,-38.638
U16,SOIC127P600X175-14N-CAP,TOP,180,-37.015,-38.832
U24,SOIC127P600X175-14N-CAP,TOP,90,43.718,96.705
U37,SOIC127P600X175-14N-CAP,TOP,0,-29.025,-38.638
U40,SOIC127P600X175-14N-CAP,TOP,180,30.295,-45.182
U147,SOIC127P600X175-14N-CAP,TOP,90,43.718,87.815
U49,SOIC127P600X175-14N-CAP,TOP,0,-20.135,-38.638
U68,SOIC127P600X175-14N-CAP,TOP,0,-44.265,-51.338
U50,SOIC127P600X175-14N-CAP,TOP,270,-34.828,-50.985
U51,SOIC127P600X175-14N-CAP,TOP,180,-24.315,-50.262
U55,SOIC127P600X175-14N-CAP,TOP,0,-16.325,-51.338
U112,SOIC127P600X175-14N-CAP,TOP,180,39.185,-45.182
U64,SOIC127P600X175-14N-CAP,TOP,270,-34.828,-59.875
U65,SOIC127P600X175-14N-CAP,TOP,0,39.555,76.932
U66,SOIC127P600X175-14N-CAP,TOP,270,9.622,-34.475
U67,SOIC127P600X175-14N-CAP,TOP,270,9.622,-43.365
U92,SOIC127P600X175-14N-CAP,TOP,270,9.622,-52.255
U73,SOIC127P600X175-14N-CAP,TOP,90,23.398,-18.865
U99,SOIC127P600X175-14N-CAP,TOP,90,23.398,-55.695
U102,SOIC127P600X175-14N-CAP,TOP,90,36.098,-35.375
U107,SOIC127P600X175-14N-CAP,TOP,0,33.205,-57.688
U143,SOIC127P600X175-14N-CAP,TOP,90,23.398,-64.585
U406,SOIC127P600X175-14N-CAP,TOP,270,-22.128,-61.145
U123,SOIC127P600X175-14N-CAP,TOP,270,9.622,-61.145
U141,SOIC127P600X175-14N-CAP,TOP,180,41.725,-57.882
